region_id,commodity,soc_base,soc_regen,se_base,se_regen,d_soc,d_soc_pct,d_se_red,d_se_red_pct,win_win,soc_rank,se_rank,priority,region_name,country_name,biome,realm
435,Wheat,12.1161,20.0469,13.6761,3.1592,7.9308,65.4566,10.5169,76.9,True,0.4556,0.463,0.4593,Sonoran desert,,Deserts & Xeric Shrublands,Nearctic
436,Wheat,26.0069,29.5697,17.8126,4.1147,3.5628,13.6996,13.6979,76.9,True,0.1574,0.5167,0.337,Tamaulipan matorral,,Deserts & Xeric Shrublands,Nearctic
437,Wheat,18.6181,21.4452,6.0726,1.4028,2.8271,15.1847,4.6699,76.9,True,0.1148,0.2741,0.1944,Tamaulipan mezquital,,Deserts & Xeric Shrublands,Nearctic
438,Wheat,27.2299,37.1851,2.9417,0.6795,9.9553,36.5601,2.2622,76.9,True,0.5889,0.1537,0.3713,Wyoming Basin shrub steppe,,Deserts & Xeric Shrublands,Nearctic
439,Wheat,24.7829,30.0144,36.0668,8.3314,5.2314,21.109,27.7354,76.9,True,0.2741,0.65,0.462,Alto Paraná Atlantic forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
440,Wheat,43.9211,49.1755,65.5895,15.1512,5.2544,11.9632,50.4383,76.9,True,0.2778,0.7574,0.5176,Araucaria moist forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
441,Wheat,54.1811,80.814,29.3081,6.7702,26.6328,49.1551,22.538,76.9,True,0.9593,0.6148,0.787,Atlantic Coast restingas,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
442,Wheat,30.1152,38.7303,95.0174,21.949,8.615,28.6068,73.0684,76.9,True,0.5111,0.8185,0.6648,Bahia coastal forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
443,Wheat,30.3533,37.0558,84.7924,19.5871,6.7025,22.0817,65.2054,76.9,True,0.3685,0.7944,0.5815,Bahia interior forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
444,Wheat,46.255,60.4602,215.021,49.6699,14.2052,30.7107,165.3512,76.9,True,0.7815,0.9574,0.8694,Bolivian Yungas,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
447,Wheat,36.1691,45.3578,168.5396,38.9326,9.1888,25.4051,129.6069,76.9,True,0.5481,0.9315,0.7398,Catatumbo moist forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
448,Wheat,62.5998,59.2233,252.5895,58.3482,-3.3764,-5.3937,194.2413,76.9,False,0.0222,0.9778,0.5,Cauca Valley montane forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
450,Wheat,36.9112,39.6339,158.4948,36.6123,2.7227,7.3763,121.8825,76.9,True,0.1074,0.9241,0.5157,Central American Atlantic moist forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
451,Wheat,36.536,39.0587,133.5305,30.8455,2.5227,6.9047,102.6849,76.9,True,0.1037,0.8833,0.4935,Central American montane forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
452,Wheat,35.4082,37.5158,144.682,33.4216,2.1076,5.9523,111.2605,76.9,True,0.0852,0.9019,0.4935,Chiapas montane forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
453,Wheat,28.4371,36.4471,129.3406,29.8777,8.01,28.1676,99.4629,76.9,True,0.4574,0.8704,0.6639,Chimalapas montane forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
454,Wheat,59.4475,59.77,351.6173,81.2236,0.3225,0.5425,270.3937,76.9,True,0.0444,1.0,0.5222,Chocó-Darién moist forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
457,Wheat,51.5176,53.8973,261.9886,60.5194,2.3798,4.6193,201.4692,76.9,True,0.0963,0.9833,0.5398,Cordillera Oriental montane forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
460,Wheat,53.7041,56.4597,199.1204,45.9968,2.7555,5.131,153.1236,76.9,True,0.1111,0.95,0.5306,Eastern Cordillera Real montane forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
464,Wheat,40.0027,43.7516,108.5782,25.0816,3.7489,9.3717,83.4966,76.9,True,0.1741,0.837,0.5056,Guianan Highlands moist forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
466,Wheat,40.658,32.8152,131.8849,30.4654,-7.8428,-19.2897,101.4195,76.9,False,0.0074,0.8759,0.4417,Guianan piedmont moist forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
469,Wheat,37.0315,16.6357,24.0482,5.5551,-20.3958,-55.077,18.4931,76.9,False,0.0019,0.5722,0.287,Iquitos várzea,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
477,Wheat,57.2766,56.5719,192.9163,44.5637,-0.7047,-1.2304,148.3526,76.9,False,0.0333,0.9426,0.488,Magdalena Valley montane forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
478,Wheat,39.8841,43.2532,226.1105,52.2315,3.3691,8.4473,173.879,76.9,True,0.1352,0.9648,0.55,Magdalena-Urabá moist forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
479,Wheat,45.0388,52.3194,109.8523,25.3759,7.2806,16.1652,84.4764,76.9,True,0.4111,0.8407,0.6259,Marañón dry forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
483,Wheat,51.189,49.9449,250.8273,57.9411,-1.2441,-2.4304,192.8862,76.9,False,0.0296,0.9759,0.5028,Napo moist forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
484,Wheat,43.486,64.4532,210.722,48.6768,20.9672,48.216,162.0452,76.9,True,0.9278,0.9556,0.9417,Negro-Branco moist forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
486,Wheat,57.3805,55.2659,217.8348,50.3198,-2.1146,-3.6852,167.5149,76.9,False,0.0278,0.9593,0.4935,Northwest Andean montane forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
487,Wheat,43.0802,58.3523,173.0443,39.9732,15.2722,35.4506,133.0711,76.9,True,0.813,0.937,0.875,Oaxacan montane forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
490,Wheat,40.6589,58.8803,108.3494,25.0287,18.2214,44.8152,83.3206,76.9,True,0.8926,0.8333,0.863,Pantepui forests & shrublands,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
492,Wheat,19.7046,26.6553,24.87,5.745,6.9507,35.2744,19.125,76.9,True,0.3926,0.5815,0.487,Pernambuco interior forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
493,Wheat,50.0631,56.422,162.1172,37.4491,6.3589,12.7019,124.6681,76.9,True,0.3444,0.9259,0.6352,Peruvian Yungas,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
494,Wheat,37.1642,40.5871,158.4822,36.6094,3.4229,9.2102,121.8728,76.9,True,0.1426,0.9222,0.5324,Petén-Veracruz moist forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
499,Wheat,41.8099,48.8354,274.8402,63.4881,7.0255,16.8036,211.3521,76.9,True,0.3981,0.9889,0.6935,Santa Marta montane forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
500,Wheat,40.2135,47.1481,116.8361,26.9891,6.9346,17.2445,89.847,76.9,True,0.3907,0.8519,0.6213,Serra do Mar coastal forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
501,Wheat,49.8047,71.0541,52.5169,12.1314,21.2494,42.6654,40.3855,76.9,True,0.9315,0.7204,0.8259,Sierra de los Tuxtlas,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
502,Wheat,36.3495,41.8481,133.174,30.7632,5.4986,15.127,102.4108,76.9,True,0.3019,0.8815,0.5917,Sierra Madre de Chiapas moist forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
504,Wheat,43.2862,55.0777,85.3055,19.7056,11.7915,27.2408,65.5999,76.9,True,0.6741,0.7963,0.7352,Southern Andean Yungas,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
505,Wheat,47.2415,48.4235,228.8963,52.875,1.182,2.502,176.0213,76.9,True,0.0593,0.9667,0.513,Southwest Amazon moist forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
512,Wheat,41.6575,38.0183,198.7799,45.9181,-3.6393,-8.7361,152.8617,76.9,False,0.0185,0.9481,0.4833,Ucayali moist forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
514,Wheat,34.5888,40.3062,65.6245,15.1593,5.7175,16.5299,50.4652,76.9,True,0.3167,0.7593,0.538,Veracruz moist forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
515,Wheat,41.6893,47.0514,169.203,39.0859,5.3621,12.862,130.1171,76.9,True,0.2852,0.9333,0.6093,Veracruz montane forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
516,Wheat,42.5159,42.3561,229.8178,53.0879,-0.1599,-0.376,176.7299,76.9,False,0.0389,0.9685,0.5037,Western Ecuador moist forests,,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
520,Wheat,53.5085,61.9404,253.3344,58.5203,8.432,15.7582,194.8142,76.9,True,0.4944,0.9796,0.737,Apure-Villavicencio dry forests,,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
521,Wheat,25.4019,33.8225,19.4734,4.4983,8.4206,33.1494,14.975,76.9,True,0.4907,0.5333,0.512,Bajío dry forests,,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
522,Wheat,25.0635,35.7788,59.7617,13.8049,10.7153,42.7527,45.9567,76.9,True,0.6333,0.7444,0.6889,Balsas dry forests,,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
524,Wheat,29.4249,38.4976,33.5269,7.7447,9.0727,30.8333,25.7822,76.9,True,0.5407,0.6333,0.587,Brazilian Atlantic dry forests,,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
525,Wheat,27.9275,36.4508,31.8929,7.3673,8.5233,30.5195,24.5256,76.9,True,0.5,0.6259,0.563,Caatinga,,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
526,Wheat,55.617,57.3214,263.8591,60.9515,1.7044,3.0645,202.9077,76.9,True,0.0759,0.9852,0.5306,Cauca Valley dry forests,,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
527,Wheat,34.1108,36.4275,147.9358,34.1732,2.3167,6.7918,113.7627,76.9,True,0.0944,0.9056,0.5,Central American dry forests,,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
528,Wheat,25.6908,31.2116,72.0459,16.6426,5.5209,21.4897,55.4033,76.9,True,0.3037,0.7759,0.5398,Chiapas Depression dry forests,,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
529,Wheat,24.0492,31.5606,107.1065,24.7416,7.5114,31.2333,82.3649,76.9,True,0.4259,0.8315,0.6287,Chiquitano dry forests,,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
534,Wheat,30.3316,48.1412,88.1818,20.37,17.8096,58.7163,67.8118,76.9,True,0.8815,0.8037,0.8426,Jalisco dry forests,,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
538,Wheat,60.385,56.583,223.3755,51.5997,-3.802,-6.2963,171.7758,76.9,False,0.0167,0.9611,0.4889,Magdalena Valley dry forests,,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
542,Wheat,67.5845,63.1739,184.0176,42.5081,-4.4106,-6.5261,141.5095,76.9,False,0.0093,0.9407,0.475,Patía valley dry forests,,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
544,Wheat,29.0691,74.84,33.9969,7.8533,45.771,157.4558,26.1436,76.9,True,0.9944,0.637,0.8157,Sierra de la Laguna dry forests,,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
545,Wheat,22.5874,33.9142,70.4923,16.2837,11.3269,50.1469,54.2085,76.9,True,0.6463,0.7685,0.7074,Sinaloan dry forests,,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
546,Wheat,45.6603,53.8202,286.3018,66.1357,8.1599,17.871,220.1661,76.9,True,0.4704,0.9907,0.7306,Sinú Valley dry forests,,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
547,Wheat,29.9816,45.2871,124.3732,28.7302,15.3056,51.0499,95.643,76.9,True,0.8148,0.863,0.8389,Southern Pacific dry forests,,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
549,Wheat,34.5648,42.2542,59.8673,13.8293,7.6894,22.2464,46.0379,76.9,True,0.4444,0.7463,0.5954,Tumbes-Piura dry forests,,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
550,Wheat,33.5239,44.3864,125.2521,28.9332,10.8624,32.402,96.3188,76.9,True,0.637,0.8648,0.7509,Veracruz dry forests,,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
553,Wheat,33.8017,35.9754,116.1104,26.8215,2.1737,6.4309,89.2889,76.9,True,0.087,0.85,0.4685,Central American pine-oak forests,,Tropical & Subtropical Coniferous Forests,Neotropic
556,Wheat,39.1261,88.5114,46.9538,10.8463,49.3853,126.2209,36.1075,76.9,True,0.9981,0.6944,0.8463,Sierra de la Laguna pine-oak forests,,Tropical & Subtropical Coniferous Forests,Neotropic
557,Wheat,33.7746,48.427,119.846,27.6844,14.6525,43.3831,92.1616,76.9,True,0.7926,0.8593,0.8259,Sierra Madre de Oaxaca pine-oak forests,,Tropical & Subtropical Coniferous Forests,Neotropic
558,Wheat,29.3959,42.2525,101.4908,23.4444,12.8566,43.7361,78.0464,76.9,True,0.7278,0.8222,0.775,Sierra Madre del Sur pine-oak forests,,Tropical & Subtropical Coniferous Forests,Neotropic
559,Wheat,31.2546,46.8294,43.8061,10.1192,15.5747,49.8318,33.6869,76.9,True,0.8241,0.6852,0.7546,Trans-Mexican Volcanic Belt pine-oak forests,,Tropical & Subtropical Coniferous Forests,Neotropic
561,Wheat,66.9243,90.6938,2.2959,0.5304,23.7695,35.517,1.7656,76.9,True,0.9481,0.1204,0.5343,Magellanic subpolar forests,,Temperate Broadleaf & Mixed Forests,Neotropic
563,Wheat,81.4436,101.6139,27.0103,6.2394,20.1703,24.7659,20.7709,76.9,True,0.9222,0.5926,0.7574,Valdivian temperate forests,,Temperate Broadleaf & Mixed Forests,Neotropic
566,Wheat,32.4633,37.8977,71.2802,16.4657,5.4343,16.7399,54.8145,76.9,True,0.2944,0.7722,0.5333,Campos Rupestres montane savanna,,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic
567,Wheat,23.8616,29.2422,29.1596,6.7359,5.3806,22.5493,22.4238,76.9,True,0.287,0.613,0.45,Cerrado,,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic
569,Wheat,26.0931,31.2533,8.2994,1.9172,5.1602,19.7763,6.3823,76.9,True,0.2667,0.3519,0.3093,Dry Chaco,,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic
570,Wheat,38.177,41.1391,118.1351,27.2892,2.9621,7.7588,90.8459,76.9,True,0.1204,0.8556,0.488,Guianan savanna,,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic
571,Wheat,21.4226,26.9841,6.0551,1.3987,5.5615,25.9609,4.6564,76.9,True,0.313,0.2704,0.2917,Humid Chaco,,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic
572,Wheat,31.9,78.6889,149.0637,34.4337,46.7889,146.6736,114.63,76.9,True,0.9963,0.9093,0.9528,Llanos,,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic
574,Wheat,36.0579,43.685,13.1325,3.0336,7.6271,21.1525,10.0989,76.9,True,0.4352,0.4519,0.4435,Uruguayan savanna,,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic
575,Wheat,22.49,28.3482,3.4713,0.8019,5.8582,26.0479,2.6694,76.9,True,0.3259,0.1815,0.2537,Espinal,,"Temperate Grasslands, Savannas & Shrublands",Neotropic
576,Wheat,34.6297,40.5292,3.1443,0.7263,5.8995,17.0361,2.418,76.9,True,0.3296,0.1611,0.2454,Humid Pampas,,"Temperate Grasslands, Savannas & Shrublands",Neotropic
577,Wheat,14.5238,23.3089,1.8376,0.4245,8.7851,60.4878,1.4131,76.9,True,0.5222,0.1,0.3111,Low Monte,,"Temperate Grasslands, Savannas & Shrublands",Neotropic
578,Wheat,30.3855,42.2875,2.4163,0.5582,11.902,39.1702,1.8581,76.9,True,0.6815,0.1259,0.4037,Patagonian steppe,,"Temperate Grasslands, Savannas & Shrublands",Neotropic
581,Wheat,33.1354,41.8421,8.7533,2.022,8.7068,26.2764,6.7313,76.9,True,0.5185,0.3685,0.4435,Everglades flooded grasslands,,Flooded Grasslands & Savannas,Neotropic
584,Wheat,21.9665,28.2259,58.7881,13.5801,6.2594,28.4955,45.2081,76.9,True,0.3389,0.7389,0.5389,Pantanal,,Flooded Grasslands & Savannas,Neotropic
585,Wheat,31.6169,37.6432,4.6253,1.0685,6.0263,19.0605,3.5569,76.9,True,0.3352,0.2167,0.2759,Paraná flooded savanna,,Flooded Grasslands & Savannas,Neotropic
586,Wheat,25.4353,32.0764,11.729,2.7094,6.6411,26.11,9.0196,76.9,True,0.3593,0.437,0.3981,Southern Cone Mesopotamian savanna,,Flooded Grasslands & Savannas,Neotropic
587,Wheat,28.4333,50.8664,20.6417,4.7682,22.4331,78.8972,15.8735,76.9,True,0.9426,0.55,0.7463,Central Andean dry puna,,Montane Grasslands & Shrublands,Neotropic
588,Wheat,33.8939,48.7242,60.3117,13.932,14.8303,43.7549,46.3797,76.9,True,0.8056,0.7481,0.7769,Central Andean puna,,Montane Grasslands & Shrublands,Neotropic
589,Wheat,51.604,59.2877,157.2492,36.3246,7.6836,14.8896,120.9246,76.9,True,0.4426,0.9148,0.6787,Central Andean wet puna,,Montane Grasslands & Shrublands,Neotropic
590,Wheat,52.6885,61.9533,114.1301,26.364,9.2647,17.5839,87.766,76.9,True,0.5537,0.8481,0.7009,Cordillera Central páramo,,Montane Grasslands & Shrublands,Neotropic
592,Wheat,24.3994,39.5423,17.7885,4.1092,15.1429,62.0627,13.6794,76.9,True,0.8093,0.5148,0.662,High Monte,,Montane Grasslands & Shrublands,Neotropic
593,Wheat,56.6955,62.9862,165.4001,38.2074,6.2907,11.0956,127.1927,76.9,True,0.3407,0.9296,0.6352,Northern Andean páramo,,Montane Grasslands & Shrublands,Neotropic
594,Wheat,34.5452,39.1751,288.7393,66.6988,4.6299,13.4024,222.0405,76.9,True,0.2407,0.9944,0.6176,Santa Marta páramo,,Montane Grasslands & Shrublands,Neotropic
595,Wheat,25.239,38.7596,8.3977,1.9399,13.5206,53.5704,6.4578,76.9,True,0.7519,0.3574,0.5546,Southern Andean steppe,,Montane Grasslands & Shrublands,Neotropic
596,Wheat,48.2488,71.1646,10.6092,2.4507,22.9158,47.4951,8.1585,76.9,True,0.9463,0.4093,0.6778,Chilean Matorral,,"Mediterranean Forests, Woodlands & Scrub",Neotropic
598,Wheat,22.6306,55.7015,25.8038,5.9607,33.0709,146.1339,19.8431,76.9,True,0.9815,0.5852,0.7833,Atacama desert,,Deserts & Xeric Shrublands,Neotropic
601,Wheat,42.384,58.0401,27.6035,6.3764,15.6561,36.9387,21.2271,76.9,True,0.8278,0.5981,0.713,Galápagos Islands xeric scrub,,Deserts & Xeric Shrublands,Neotropic
602,Wheat,67.7534,79.1441,302.981,69.9886,11.3907,16.812,232.9924,76.9,True,0.6519,0.9981,0.825,Guajira-Barranquilla xeric scrub,,Deserts & Xeric Shrublands,Neotropic
605,Wheat,35.1839,38.8355,113.8534,26.3001,3.6515,10.3784,87.5532,76.9,True,0.1685,0.8463,0.5074,Motagua Valley thornscrub,,Deserts & Xeric Shrublands,Neotropic
607,Wheat,23.9353,68.7856,22.2574,5.1415,44.8502,187.3808,17.116,76.9,True,0.9907,0.5556,0.7731,San Lucan xeric scrub,,Deserts & Xeric Shrublands,Neotropic
608,Wheat,30.4288,39.8845,63.3288,14.629,9.4557,31.0747,48.6999,76.9,True,0.5667,0.7537,0.6602,Sechura desert,,Deserts & Xeric Shrublands,Neotropic
610,Wheat,28.1833,45.2553,19.2725,4.4519,17.072,60.5748,14.8205,76.9,True,0.8648,0.5315,0.6981,Tehuacán Valley matorral,,Deserts & Xeric Shrublands,Neotropic
612,Wheat,44.8754,59.5099,16.0017,3.6964,14.6345,32.6114,12.3053,76.9,True,0.7907,0.4852,0.638,Bahamian-Antillean mangroves,,Mangroves,Neotropic
613,Wheat,40.5651,52.0938,74.8445,17.2891,11.5287,28.4203,57.5554,76.9,True,0.6648,0.7815,0.7231,Mesoamerican Gulf-Caribbean mangroves,,Mangroves,Neotropic
614,Wheat,20.4427,36.2893,14.9319,3.4493,15.8465,77.5168,11.4827,76.9,True,0.8333,0.4778,0.6556,Northern Mesoamerican Pacific mangroves,,Mangroves,Neotropic
616,Wheat,50.3245,54.2265,203.8896,47.0985,3.902,7.7537,156.7911,76.9,True,0.187,0.9519,0.5694,Southern Atlantic Brazilian mangroves,,Mangroves,Neotropic
623,Wheat,55.3144,67.403,77.5209,17.9073,12.0886,21.8544,59.6136,76.9,True,0.6907,0.787,0.7389,Hawai'i tropical moist forests,,Tropical & Subtropical Moist Broadleaf Forests,Oceania
636,Wheat,37.9424,44.3558,81.8275,18.9022,6.4134,16.903,62.9254,76.9,True,0.35,0.7907,0.5704,Hawai'i tropical dry forests,,Tropical & Subtropical Dry Broadleaf Forests,Oceania
639,Wheat,32.0396,36.8621,76.2918,17.6234,4.8225,15.0516,58.6684,76.9,True,0.2519,0.7833,0.5176,Hawai'i tropical high shrublands,,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Oceania
640,Wheat,41.2723,55.5445,86.1602,19.903,14.2722,34.5805,66.2572,76.9,True,0.7852,0.7981,0.7917,Hawai'i tropical low shrublands,,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Oceania
642,Wheat,36.9449,46.1486,110.2009,25.4564,9.2037,24.9121,84.7445,76.9,True,0.55,0.8444,0.6972,Guizhou Plateau broadleaf and mixed forests,,Tropical & Subtropical Moist Broadleaf Forests,Palearctic
643,Wheat,36.3604,45.8057,76.3269,17.6315,9.4453,25.977,58.6954,76.9,True,0.5611,0.7852,0.6731,Yunnan Plateau subtropical evergreen forests,,Tropical & Subtropical Moist Broadleaf Forests,Palearctic
644,Wheat,49.2877,53.9291,45.5909,10.5315,4.6413,9.4168,35.0594,76.9,True,0.2426,0.6926,0.4676,Appenine deciduous montane forests,,Temperate Broadleaf & Mixed Forests,Palearctic
646,Wheat,33.5504,44.815,10.7031,2.4724,11.2647,33.5755,8.2307,76.9,True,0.6444,0.413,0.5287,Balkan mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
647,Wheat,40.092,70.8491,0.8924,0.2061,30.7571,76.7164,0.6863,76.9,True,0.9685,0.063,0.5157,Baltic mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
648,Wheat,56.9966,70.8148,22.2658,5.1434,13.8182,24.2439,17.1224,76.9,True,0.7611,0.5574,0.6593,Cantabrian mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
649,Wheat,36.6995,44.7583,11.3478,2.6213,8.0588,21.9589,8.7264,76.9,True,0.463,0.4222,0.4426,Caspian Hyrcanian mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
650,Wheat,52.5788,58.0388,31.3434,7.2403,5.46,10.3844,24.103,76.9,True,0.2963,0.6241,0.4602,Caucasus mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
651,Wheat,65.1465,98.182,5.4137,1.2506,33.0355,50.7096,4.1631,76.9,True,0.9778,0.2389,0.6083,Celtic broadleaf forests,,Temperate Broadleaf & Mixed Forests,Palearctic
653,Wheat,30.2408,43.5726,24.5716,5.676,13.3318,44.0854,18.8956,76.9,True,0.7481,0.5778,0.663,Central China Loess Plateau mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
654,Wheat,33.6369,49.0155,1.2561,0.2902,15.3785,45.7191,0.9659,76.9,True,0.8167,0.087,0.4519,Central European mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
655,Wheat,39.8084,46.7056,108.6428,25.0965,6.8971,17.3258,83.5463,76.9,True,0.3833,0.8389,0.6111,Central Korean deciduous forests,,Temperate Broadleaf & Mixed Forests,Palearctic
656,Wheat,52.0531,65.0723,47.0205,10.8617,13.0192,25.0114,36.1588,76.9,True,0.7352,0.6963,0.7157,Changbai Mountains mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
657,Wheat,28.2486,38.0899,49.4845,11.4309,9.8413,34.8384,38.0536,76.9,True,0.5796,0.7037,0.6417,Changjiang Plain evergreen forests,,Temperate Broadleaf & Mixed Forests,Palearctic
658,Wheat,52.4396,66.1283,13.8736,3.2048,13.6886,26.1036,10.6688,76.9,True,0.7574,0.4648,0.6111,Crimean Submediterranean forest complex,,Temperate Broadleaf & Mixed Forests,Palearctic
659,Wheat,34.6264,45.9537,108.3989,25.0402,11.3273,32.7129,83.3588,76.9,True,0.6481,0.8352,0.7417,Daba Mountains evergreen forests,,Temperate Broadleaf & Mixed Forests,Palearctic
660,Wheat,60.42,66.7693,41.7616,9.6469,6.3494,10.5087,32.1147,76.9,True,0.3426,0.6778,0.5102,Dinaric Mountains mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
661,Wheat,51.8968,60.7229,0.9369,0.2164,8.826,17.0069,0.7204,76.9,True,0.5278,0.0667,0.2972,East European forest steppe,,Temperate Broadleaf & Mixed Forests,Palearctic
664,Wheat,39.6736,57.5107,1.5092,0.3486,17.8371,44.9596,1.1606,76.9,True,0.8852,0.0889,0.487,European Atlantic mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
665,Wheat,47.6526,62.4239,19.8496,4.5853,14.7714,30.998,15.2643,76.9,True,0.7981,0.537,0.6676,Euxine-Colchic broadleaf forests,,Temperate Broadleaf & Mixed Forests,Palearctic
666,Wheat,72.6969,97.6781,30.4512,7.0342,24.9812,34.3635,23.417,76.9,True,0.9519,0.6222,0.787,Hokkaido deciduous forests,,Temperate Broadleaf & Mixed Forests,Palearctic
667,Wheat,19.7678,28.9033,14.9085,3.4439,9.1355,46.2142,11.4647,76.9,True,0.5444,0.4759,0.5102,Huang He Plain mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
669,Wheat,50.3173,62.7234,26.992,6.2351,12.4062,24.6559,20.7568,76.9,True,0.7056,0.5907,0.6481,Manchurian mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
670,Wheat,66.0092,81.8561,147.9775,34.1828,15.8469,24.0071,113.7947,76.9,True,0.8352,0.9074,0.8713,Nihonkai evergreen forests,,Temperate Broadleaf & Mixed Forests,Palearctic
671,Wheat,70.9962,91.0474,143.7388,33.2037,20.0512,28.2427,110.5351,76.9,True,0.9204,0.9,0.9102,Nihonkai montane deciduous forests,,Temperate Broadleaf & Mixed Forests,Palearctic
672,Wheat,79.3606,103.6187,11.4869,2.6535,24.2581,30.5669,8.8335,76.9,True,0.95,0.4259,0.688,North Atlantic moist mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
673,Wheat,32.6675,44.1773,6.9122,1.5967,11.5098,35.2331,5.3155,76.9,True,0.6611,0.3056,0.4833,Northeast China Plain deciduous forests,,Temperate Broadleaf & Mixed Forests,Palearctic
674,Wheat,36.0606,49.3144,6.997,1.6163,13.2538,36.7543,5.3807,76.9,True,0.7426,0.3093,0.5259,Pannonian mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
675,Wheat,37.0903,46.429,8.306,1.9187,9.3387,25.1782,6.3873,76.9,True,0.5574,0.3537,0.4556,Po Basin mixed forests,,Temperate Broadleaf & Mixed Forests,Palearctic
